սերբ,{{hy-noun-ի-եր|a=on}}
օբյեկտ,{{hy-noun-ի-ներ}}
շերտ,{{hy-noun-ի-եր}}
պուպուլ,{{hy-noun-ի-ներ}}
ճուճուլ,{{hy-noun-ի-ներ}}
ճուճուլիկ,{{hy-noun-ի-ներ}}
պուպուլիկ,{{hy-noun-ի-ներ}}
Սերբիա եւ Չեռնոգորիա,{{hy-noun-ի-ներ||Սերբիա եւ Չեռնոգորիայ|vowend=on|unc=on}}
կեր,{{hy-noun-ի-եր}}
կուր,{{hy-noun-ի-եր}}
թույն,{{hy-noun-ի-եր}}
չանգալ,{{hy-noun-ի-ներ}}
եկ,{{hy-noun-ի-եր}}
իմ,{{hy-noun-ի-եր|n=on|nopos=on}}
ինչ,{{hy-noun-ի-եր|n=on}}
որ,{{hy-noun-ի-եր|unc=on}}
բոլոր,{{hy-noun-ի-ներ|unc=on}}
ուրիշ,{{hy-noun-ի-ներ|n=on}}
անտառ,{{hy-noun-ի-ներ}}
պարան,{{hy-noun-ի-ներ}}
կաշի,{{hy-noun-ի-ներ||կաշվ|vowend=on}}~{{hy-noun-ու-ներ||կաշ}}
ոսկոր,{{hy-noun-ի-ներ}}
ճարպ,{{hy-noun-ի-եր}}
ագի,{{hy-noun-ու-ներ}}
ագեվազ,{{hy-noun-ի-ներ|a=on}}
ձելկվա,{{hy-noun-ի-ներ}}
փորոտիք,{{hy-noun-ի-ներ|unc=on}}
շունչ,{{hy-noun-ի-եր}}
վախ,{{hy-noun-ի-եր}}
զառ,{{hy-noun-ի-եր}}
սպանություն,{{hy-noun-ություն||սպան}}
տարբերակ,{{hy-noun-ի-ներ}}
գաղտնիք,{{hy-noun-ի-ներ}}
գաղտնի,{{hy-noun-ի-ներ|vowend=on|n=on}}
տարբեր,{{hy-noun-ի-ներ|n=on}}~{{hy-noun-ի-ներ|a=on|n=on}}
որս,{{hy-noun-ի-եր}}
հարված,{{hy-noun-ի-ներ}}
ծոմ,{{hy-noun-ի-եր}}
համեմունք,{{hy-noun-ի-ներ}}
նույն,{{hy-noun-ի-եր}}
չափազանց,{{hy-noun-ի-ներ|n=on}}
քաոս,{{hy-noun-ի-ներ|unc=on}}
քայլ,{{hy-noun-ի-եր}}
շնորհավորանք,{{hy-noun-ի-ներ}}
սուտ,{{hy-noun-ի-եր||ստ}}
սարյակ,{{hy-noun-ի-ներ|a=on}}
անկում,{{hy-noun-ան-ներ||անկմ}}
առավոտ,{{hy-noun-վա-ներ|sl=—}}~{{hy-noun-ի-ներ|sl=—}}
շաղգամ,{{hy-noun-ի-ներ}}
ճակնդեղ,{{hy-noun-ի-ներ}}
գան,{{hy-noun-ի-եր}}
ծեծ,{{hy-noun-ի-եր}}
ջինջ,{{hy-noun-ի-եր|n=on}}
մաքուր,{{hy-noun-ի-ներ|n=on}}
ստերջ,{{hy-noun-ի-ներ|a=on}}~{{hy-noun-ի-ներ}}
նիստ,{{hy-noun-ի-եր}}
մորուք,{{hy-noun-ի-ներ}}
հորան,{{hy-noun-ի-ներ}}
նու,{{hy-noun-ի-եր|a=on}}
ողջ,{{hy-noun-ի-եր}}
երկ,{{hy-noun-ի-եր}}
կապ,{{hy-noun-ի-եր}}
վառոդ,{{hy-noun-ի-ներ|unc=on}}
գերեզման,{{hy-noun-ի-ներ}}
գերեզմանոց,{{hy-noun-ի-ներ}}
ծուխ,{{hy-noun-ի-եր||ծխ}}
Մոխրոտիկ,{{hy-noun-ի-ներ|a=on|unc=on}}
մոխրագույն,{{hy-noun-ի-ներ}}
ալ,{{hy-noun-ի-եր|n=on}}
երկնագույն,{{hy-noun-ի-ներ|n=on}}~{{hy-noun-ի-ներ}}
կեղտոտ,{{hy-noun-ի-ներ|n=on}}
կեղտ,{{hy-noun-ի-եր}}
կլոր,{{hy-noun-ի-ներ|n=on}}
ամոթ,{{hy-noun-ի-ներ|unc=on}}
բութ մատ,{{hy-noun-ի-ներ}}
զույգ,{{hy-noun-ի-եր}}~{{hy-noun-ի-եր|n=on}}
կենտ,{{hy-noun-ի-եր|n=on}}~{{hy-noun-ի-եր}}
ողորկ,{{hy-noun-ի-ներ|n=on}}
չոր,{{hy-noun-ի-եր|n=on}}
ճիշտ,{{hy-noun-ի-եր||ճշտ}}
սխալ,{{hy-noun-ի-ներ}}~{{hy-noun-ի-ներ|n=on}}
մոտ,{{hy-noun-ի-եր|n=on}}~{{hy-noun-ի-եր}}
աջ,{{hy-noun-ի-եր|n=on}}~{{hy-noun-ի-եր}}
ձախ,{{hy-noun-ի-եր|n=on}}~{{hy-noun-ի-եր}}
մեջ,{{hy-noun-ի-եր||միջ}}~{{hy-noun-ի-եր}}
ջունգլի,{{hy-noun-ի-ներ|vowend=on}}
Կյուրեղ,{{hy-noun-ի-ներ|a=on|unc=on}}
ակնարկ,{{hy-noun-ի-ներ}}
ոստ,{{hy-noun-ի-եր}}~{{hy-noun-ի-եր}}
թռիչք,{{hy-noun-ի-ներ}}
փախուստ,{{hy-noun-ան-ներ||փախստյ}}
ուրուր,{{hy-noun-ի-ներ|a=on}}
օդապարուկ,{{hy-noun-ի-ներ}}
բոց,{{hy-noun-ի-եր}}~{{hy-noun-ի-եր|n=on}}
մաքս,{{hy-noun-ի-եր}}
սարք,{{hy-noun-ի-եր}}
սարքավորում,{{hy-noun-ան-ներ||սարքավորմ}}
դավաճանություն,{{hy-noun-ություն}}
դավաճան,{{hy-noun-ի-ներ}}
գովազդ,{{hy-noun-ի-ներ}}
անկյուն,{{hy-noun-ան-ներ||անկյ|note=no, not really, the singular locative is very common; the message was auto-generated by the template, don't pay attention to it}}
թիկնապահ,{{hy-noun-ի-ներ|a=on}}
թիկունք,{{hy-noun-ի-ներ}}
քած,{{hy-noun-ի-եր|a=on}}
գինձ,{{hy-noun-ի-եր}}
ցանցաճոճ,{{hy-noun-ի-եր}}
զանգ,{{hy-noun-ի-եր}}
զանգակ,{{hy-noun-ի-ներ}}
զանգակածաղիկ,{{hy-noun-ի-ներ||զանգակածաղկ}}
մատանի,{{hy-noun-ու-ներ||մատան}}
այցելություն,{{hy-noun-ություն}}
այց,{{hy-noun-ի-եր}}
ածուխ,{{hy-noun-ի-ներ|unc=on||ածխ}}
քարածուխ,{{hy-noun-ի-ներ|unc=on||քարածխ}}~{{hy-noun-ի-ներ|unc=on}}
փայտածուխ,{{hy-noun-ի-ներ||փայտածխ}}~{{hy-noun-ի-ներ}}
կաթնուկ,{{hy-noun-ի-ներ}}
աղանդեր,{{hy-noun-ի-ներ}}
աղցան,{{hy-noun-ի-ներ}}
օսլա,{{hy-noun-ի-ներ||օսլայ}}
ձնագնդիկ,{{hy-noun-ի-ներ}}
ավազակ,{{hy-noun-ի-ներ|a=on}}
արեւածաղիկ,{{hy-noun-ի-ներ||արևածաղկ}}
վերելակ,{{hy-noun-ի-ներ}}
վեր,{{hy-noun-ի-եր}}~{{hy-noun-ի-եր|n=on}}
ցած,{{hy-noun-ի-եր|n=on|note=if inanimate}}~{{hy-noun-ի-եր|a=on|note=if inanimate|n=on}}~{{hy-noun-ի-եր}}
սմբակ,{{hy-noun-ի-ներ}}
կճղակ,{{hy-noun-ի-ներ}}
քյալամ,{{hy-noun-ի-ներ}}
Քեմբրիջ,{{hy-noun-ի-ներ|unc=on}}
Օքսֆորդ,{{hy-noun-ի-ներ|unc=on}}
ելք,{{hy-noun-ի-եր}}
զենիթ,{{hy-noun-ի-ներ}}
նադիր,{{hy-noun-ի-ներ}}
քարավան,{{hy-noun-ի-ներ}}
սյուն,{{hy-noun-ան-եր||սյ||||սյու}}~{{hy-noun-ի-եր}}
քոչվոր,{{hy-noun-ի-ներ|a=on}}~{{hy-noun-ի-ներ|a=on|n=on}}
սեխ,{{hy-noun-ի-եր}}
եմիշ,{{hy-noun-ի-ներ}}
դոգմա,{{hy-noun-ի-ներ||դոգմայ}}
թամբ,{{hy-noun-ի-եր}}
սանձ,{{hy-noun-ի-եր}}
թանաք,{{hy-noun-ի-ներ}}
տկլոր,{{hy-noun-ի-ներ|n=on}}
մերկ,{{hy-noun-ի-եր}}~{{hy-noun-ի-եր|a=on}}
ջերմաստիճան,{{hy-noun-ի-ներ}}
աստիճան,{{hy-noun-ի-ներ}}
պեդալ,{{hy-noun-ի-ներ}}
ոտնակ,{{hy-noun-ի-ներ}}
գյուղատնտեսություն,{{hy-noun-ություն}}
տնտեսություն,{{hy-noun-ություն||տնտես}}
սուսեր,{{hy-noun-ի-ներ}}
սուսերամարտ,{{hy-noun-ի-եր}}
սուսերամարտիկ,{{hy-noun-ի-ներ|a=on}}
Վիրք,{{hy-noun-ի-եր|unc=on}}
Ջորջիա,{{hy-noun-ի-ներ||Ջորջիայ|unc=on}}
կեղծամ,{{hy-noun-ի-ներ}}
կեղծ,{{hy-noun-ի-եր|n=on}}
ծամ,{{hy-noun-ի-եր}}~{{hy-noun-ի-եր}}
արյունահոսություն,{{hy-noun-ություն||արյունահոս}}
Կոստանդնուպոլիս,{{hy-noun-ի-ներ|unc=on||Կոստանդնուպոլս|note=the genitive can also be {{m|hy|Կոստանդնուպոլսո}}}}
Պոլիս,{{hy-noun-ի-ներ|unc=on||Պոլս|note=the genitive can also be {{m|hy|Պոլսո}}}}
արձագանք,{{hy-noun-ի-ներ}}
կակտուս,{{hy-noun-ի-ներ}}
մարգարե,{{hy-noun-ի-ներ|vowend=on|a=on}}
մարգարեություն,{{hy-noun-ություն||մարգարե}}
վրան,{{hy-noun-ի-ներ}}
գործընկեր,{{hy-noun-ոջ-ներ||գործընկեր}}
կզակ,{{hy-noun-ի-ներ}}
բեղ,{{hy-noun-ի-եր}}
ճահիճ,{{hy-noun-ի-ներ||ճահճ}}
երեքնուկ,{{hy-noun-ի-ներ}}
կամուրջ,{{hy-noun-ի-ներ}}
ջրհոր,{{hy-noun-ի-ներ}}
կահույք,{{hy-noun-ի-ներ|unc=on}}
ակնախնձոր,{{hy-noun-ի-ներ}}
փոկ,{{hy-noun-ի-եր}}~{{hy-noun-ի-եր|a=on}}
ծովաշուն,{{hy-noun-ան-եր||ծովաշ||ծովաշն|a=on}}
սպի,{{hy-noun-ի-ներ|vowend=on}}
ոլոք,{{hy-noun-ի-ներ}}
որոճ,{{hy-noun-ի-ներ}}
գրաբար,{{hy-noun-ի-ներ|unc=on}}~{{hy-noun-ի-ներ|n=on}}
փախլավա,{{hy-noun-ի-ներ||փախլավայ}}
աքսիոմ,{{hy-noun-ի-եր}}
թեմ,{{hy-noun-ի-եր}}
դեսպանատուն,{{hy-noun-ան-եր||դեսպանատ||դեսպանատն|note=the singular locative is colloquial}}
դեսպան,{{hy-noun-ի-ներ|a=on}}
շոկոլադ,{{hy-noun-ի-ներ}}
ցեղ,{{hy-noun-ի-եր}}
աղանդ,{{hy-noun-ի-ներ}}
մորմոն,{{hy-noun-ի-ներ|a=on}}
տոկոս,{{hy-noun-ի-ներ}}
ապստամբ,{{hy-noun-ի-ներ|a=on}}~{{hy-noun-ի-ներ|a=on|n=on}}
ապստամբություն,{{hy-noun-ություն}}
լինդ,{{hy-noun-ի-եր||լնդ}}
մաստակ,{{hy-noun-ի-ներ}}
մարիխուանա,{{hy-noun-ի-ներ|unc=on||մարիխուանայ}}
մայոնեզ,{{hy-noun-ի-ներ|unc=on}}
պարս,{{hy-noun-ի-եր}}
վտառ,{{hy-noun-ի-ներ}}
ոհմակ,{{hy-noun-ի-ներ}}
Եփեսոս,{{hy-noun-ի-ներ|unc=on}}
նման,{{hy-noun-ի-ներ|n=on|a=on}}~{{hy-noun-ի-ներ|n=on}}
Ինգա,{{hy-noun-ի-ներ|a=on}}
կենտրոնական,{{hy-noun-ի-ներ|n=on}}
տունդրա,{{hy-noun-ի-ներ||տունդրայ}}
կաղամար,{{hy-noun-ի-ներ|a=on}}
թարթիչ,{{hy-noun-ի-ներ}}
ակնթարթ,{{hy-noun-ի-ներ}}
հով,{{hy-noun-ի-եր}}
մանր,{{hy-noun-ի-եր}}
խոշոր,{{hy-noun-ի-ներ}}
սանր,{{hy-noun-ի-եր}}
չղջիկ,{{hy-noun-ի-ներ|a=on}}
փոշեծծիչ,{{hy-noun-ի-ներ}}
պիլասոս,{{hy-noun-ի-ներ}}
վակուում,{{hy-noun-ի-ներ|unc=on}}
թեյնիկ,{{hy-noun-ի-ներ}}
չայնիկ,{{hy-noun-ի-ներ}}~{{hy-noun-ի-ներ|a=on}}
անձուկ,{{hy-noun-ի-ներ|n=on}}~{{hy-noun-ի-ներ}}~{{hy-noun-ի-ներ|n=on}}
լի,{{hy-noun-ի-եր|n=on|vowend=on}}
Քյոլն,{{hy-noun-ի-ներ|unc=on}}
եկեղեցական,{{hy-noun-ի-ներ|a=on}}
ավյուն,{{hy-noun-ի-ներ|unc=on}}
ունկնդիր,{{hy-noun-ի-ներ|a=on||ունկնդր}}
հատ,{{hy-noun-ի-եր}}
հատիկ,{{hy-noun-ի-ներ}}
Վենետիկ,{{hy-noun-ի-ներ|unc=on}}~{{hy-noun-ի-ներ||Վենետկ|unc=on|note=dated}}
մերձ,{{hy-noun-ի-եր|n=on}}
վանդակ,{{hy-noun-ի-ներ}}
Դարեհ,{{hy-noun-ի-ներ|a=on|unc=on}}
Կյուրոս,{{hy-noun-ի-ներ|a=on|unc=on}}երգիծաբան,{{hy-noun-ի-ներ|a=on}}
երգիծանք,{{hy-noun-ի-ներ|unc=on}}
եղինջ,{{hy-noun-ի-ներ}}
կիրիլիցա,{{hy-noun-ի-ներ||կիրիլիցայ|unc=on}}
պարտիզան,{{hy-noun-ի-ներ|a=on}}
հում,{{hy-noun-ի-եր|n=on}}
հումք,{{hy-noun-ի-եր}}
ամոք,{{hy-noun-ի-ներ|n=on}}
կոլխոզ,{{hy-noun-ի-ներ}}
սովետական,{{hy-noun-ի-ներ|n=on}}
լեհ,{{hy-noun-ի-եր|a=on}}
սանտիմետր,{{hy-noun-ի-եր}}
դեցիմետր,{{hy-noun-ի-եր}}
միլիմետր,{{hy-noun-ի-եր}}
անգամ,{{hy-noun-ի-ներ}}
վերջին,{{hy-noun-ի-ներ|n=on}}~{{hy-noun-ի-ներ}}
վերջ,{{hy-noun-ի-եր}}
խոսք,{{hy-noun-ի-եր}}
Հալեպ,{{hy-noun-ի-ներ|unc=on}}
կապտուկ,{{hy-noun-ի-ներ}}
օծ,{{hy-noun-ի-եր}}
ոսկեզօծ,{{hy-noun-ի-ներ|n=on}}
օծանելիք,{{hy-noun-ի-ներ|unc=on}}
ամորձիք,{{hy-noun-ի-ներ}}
բուսաբանություն,{{hy-noun-ություն|unc=on}}
ակն,{{hy-noun-ի-եր}}
թանկ,{{hy-noun-ի-եր}}
էժան,{{hy-noun-ի-ներ}}
հացի,{{hy-noun-ու-ներ||հաց}}~{{hy-noun-ի-ներ}}
որոր,{{hy-noun-ի-ներ|a=on}}
ճայ,{{hy-noun-ի-եր|a=on}}
ցին,{{hy-noun-ի-եր|a=on}}
ոսկր,{{hy-noun-ի-եր}}
որբություն,{{hy-noun-ություն||որբ}}
ներ,{{hy-noun-ի-եր|a=on}}~{{hy-noun-ոջ-եր||նիր|a=on}}
գառ,{{hy-noun-ան-եր||գառ||գառն|a=on}}~{{hy-noun-ի-եր|a=on}}
Դելի,{{hy-noun-ի-ներ|unc=on}}
մարդագայլ,{{hy-noun-ի-եր|a=on}}
զգեստ,{{hy-noun-ի-ներ}}
ջրասամույր,{{hy-noun-ի-ներ|a=on}}
սամույր,{{hy-noun-ի-ներ|a=on}}
մահմեդական,{{hy-noun-ի-ներ|a=on}}~{{hy-noun-ի-ներ|n=on}}
մահմեդականություն,{{hy-noun-ություն|unc=on||մահմեդական}}
Սիբիր,{{hy-noun-ի-ներ|unc=on}}
Ցյուրիխ,{{hy-noun-ի-ներ|unc=on}}
պորտուգալերեն,{{hy-noun-ի-ներ|unc=on}}
պորտուգալացի,{{hy-noun-ու-իք}}
Կարթագեն,{{hy-noun-ի-ներ|unc=on}}
եվրոպացի,{{hy-noun-ու-իք}}
-ցի,{{hy-noun-ու-իք}}
արտասահման,{{hy-noun-ի-ներ|unc=on}}
արտասահմանցի,{{hy-noun-ու-իք||արտասահմանց}}
կազմակերպություն,{{hy-noun-ություն}}
նշխար,{{hy-noun-ի-ներ}}
մեր,{{hy-noun-որ-եր||մոր}}
ցար,{{hy-noun-ի-եր|a=on}}
ռինգ,{{hy-noun-ի-եր}}
ժողովուրդ,{{hy-noun-ի-ներ||ժողովրդ}}
տիզ,{{hy-noun-ի-եր|a=on||տզ}}~{{hy-noun-ի-եր|a=on}}
սիրած,{{hy-noun-ի-ներ|n=on}}~{{hy-noun-ի-ներ|a=on}}
սիրեկան,{{hy-noun-ի-ներ|a=on}}
սիրող,{{hy-noun-ի-ներ|n=on}}
խռիկ,{{hy-noun-ի-ներ}}
Ասորեստան,{{hy-noun-ի-ներ|unc=on}}
Մարաստան,{{hy-noun-ի-ներ|unc=on}}
մար,{{hy-noun-ի-եր|a=on}}
Լիկիա,{{hy-noun-ի-ներ||Լիկիայ|unc=on}}
Գաղատիա,{{hy-noun-ի-ներ||Գաղատիայ|unc=on}}
Կարիա,{{hy-noun-ի-ներ||Կարիայ|unc=on}}
Պափլագոնիա,{{hy-noun-ի-ներ||Պափլագոնիայ|unc=on}}
Թրակիա,{{hy-noun-ի-ներ|unc=on}}
Պոնտոս,{{hy-noun-ի-ներ|unc=on}}
Կողքիս,{{hy-noun-ի-ներ|unc=on}}
Ատրպատական,{{hy-noun-ի-ներ|unc=on}}
Պարսք,{{hy-noun-ի-եր|unc=on}}
Փռյուգիա,{{hy-noun-ի-ներ|unc=on}}
Պիսիդիա,{{hy-noun-ի-ներ||Պիսիդիայ|unc=on}}
Բյուզանդիոն,{{hy-noun-ի-ներ|unc=on}}
Սարդես,{{hy-noun-ի-ներ|unc=on}}
Աղվանք,{{hy-noun-ի-ներ|unc=on}}
ուտի,{{hy-noun-ի-ներ|a=on}}
կար,{{hy-noun-ի-եր}}~{{hy-noun-ի-եր}}
կավատ,{{hy-noun-ի-ներ|a=on}}
պահպանակ,{{hy-noun-ի-ներ}}
լռություն,{{hy-noun-ություն|unc=on}}
գյոթվերան,{{hy-noun-ի-ներ|a=on}}
սնդուկ,{{hy-noun-ի-ներ}}
մայլա,{{hy-noun-ի-ներ||մայլ}}~{{hy-noun-ի-ներ}}~{{hy-noun-ի-եք||մայլ}}
թաղ,{{hy-noun-ի-եր}}
թաղապետ,{{hy-noun-ի-եր|a=on}}
կիր,{{hy-noun-ի-եր||կր}}
կրաքար,{{hy-noun-ի-եր}}
յորղան,{{hy-noun-ի-ներ}}
վերմակ,{{hy-noun-ի-ներ}}
հակինթ,{{hy-noun-ի-ներ}}
սմբուլ,{{hy-noun-ի-ներ}}
բամիա,{{hy-noun-ի-ներ||բամիայ}}
բարձ,{{hy-noun-ի-եր}}
մանդարին,{{hy-noun-ի-ներ}}
փարթամ,{{hy-noun-ի-ներ|n=on}}
ինադ,{{hy-noun-ի-ներ}}
ծիրանի,{{hy-noun-ու-ներ||ծիրան}}~{{hy-noun-ու-ներ|n=on}}~{{hy-noun-ու-ներ}}~{{hy-noun-ու-ներ|n=on}}
իղձ,{{hy-noun-ի-եր}}
ցանկություն,{{hy-noun-ություն||ցանկ}}
խոհ,{{hy-noun-ի-եր}}~{{hy-noun-ի-եր}}
Սպահան,{{hy-noun-ի-ներ|unc=on}}
Ղուրան,{{hy-noun-ի-ներ|unc=on}}
աստվածաշունչ,{{hy-noun-ի-եր||աստվածաշնչ}}
լոյս,{{hy-noun-ի-եր|note=There is an alternative dative singular {{m|hy|լուսոյ}}, used in high literary style and in idioms. It is a remnant of the Old Armenian ''o''-type declension: see {{m|xcl|լոյս}}}}
կարթ,{{hy-noun-ի-եր}}
երկրաչափություն,{{hy-noun-ություն||երկրաչափ}}
Ոդիսական,{{hy-noun-ի-ներ|unc=on}}
կատեգորիա,{{hy-noun-ի-ներ||կատեգորիայ}}
երկկենցաղ,{{hy-noun-ի-ներ|a=on}}
պոմպ,{{hy-noun-ի-եր}}
տրամագիծ,{{hy-noun-ի-եր||տրամագծ}}
շառավիղ,{{hy-noun-ի-ներ||շառավղ}}
ճաճանչոսկր,{{hy-noun-ի-եր}}
ճաճանչ,{{hy-noun-ի-ներ}}
ճառագայթ,{{hy-noun-ի-ներ}}
շող,{{hy-noun-ի-եր}}
նախաբազուկ,{{hy-noun-ի-ներ||նախաբազկ}}
շրջանագիծ,{{hy-noun-ի-եր||շրջանագծ}}
շրջան,{{hy-noun-ի-եր}}
տրամաչափ,{{hy-noun-ի-եր}}
չափ,{{hy-noun-ի-եր}}
չափս,{{hy-noun-ի-եր}}
Լոս Անջելես,{{hy-noun-ի-ներ|unc=on}}
Լոս,{{hy-noun-ի-եր|unc=on}}
վանկ,{{hy-noun-ի-եր}}
ձայնավոր,{{hy-noun-ի-ներ}}
բաղաձայն,{{hy-noun-ի-ներ}}
լոգարիթմ,{{hy-noun-ի-ներ}}
ալգորիթմ,{{hy-noun-ի-ներ}}
էջ,{{hy-noun-ի-եր}}
ներքնաձիգ,{{hy-noun-ի-եր}}
զուգահեռագիծ,{{hy-noun-ի-եր||զուգահեռագծ}}
հասարակած,{{hy-noun-ի-ներ}}
տոմար,{{hy-noun-ի-ներ}}
տոմս,{{hy-noun-ի-եր}}
բառգիրք,{{hy-noun-ի-եր||բառգրք}}
բակլա,{{hy-noun-ի-ներ||բակլայ}}
թվաբանություն,{{hy-noun-ություն}}
հոգեբանություն,{{hy-noun-ություն||հոգեբան}}
կարմրուկ,{{hy-noun-ի-ներ|unc=on}}
կարմրախտ,{{hy-noun-ի-ներ|unc=on}}
հիվանդ,{{hy-noun-ի-ներ|n=on}}~{{hy-noun-ի-ներ|a=on}}
համբերություն,{{hy-noun-ություն||համբեր}}
գրիպ,{{hy-noun-ի-ներ|unc=on}}
մրսածություն,{{hy-noun-ություն||մրսած}}
հարբուխ,{{hy-noun-ի-եր}}
բաղչա,{{hy-noun-ի-ներ||բաղչայ}}~{{hy-noun-ի-եք||բաղչ}}
բախչա,{{hy-noun-ի-ներ||բախչայ}}~{{hy-noun-ի-եք||բախչ}}
խարույկ,{{hy-noun-ի-ներ}}
դի,{{hy-noun-ու-եր||դի}}
ցերեկ,{{hy-noun-վա-ներ|sl=-}}~{{hy-noun-ի-ներ|sl=-}}
կես,{{hy-noun-ի-եր}}~{{hy-noun-ի-եր||կիս}}
այսօր,{{hy-noun-վա-ներ|unc=on}}
սեմուշկա,{{hy-noun-ի-ներ}}~{{hy-noun-ի-եք||սեմուշկ}}
պրոլետար,{{hy-noun-ի-ներ|a=on}}
Ցխինվալ,{{hy-noun-ի-ներ|unc=on}}
Ցխինվալի,{{hy-noun-ի-ներ|unc=on|vowend=on}}
Սուխումի,{{hy-noun-ի-ներ|unc=on|vowend=on}}
յասաման,{{hy-noun-ի-ներ}}
Սուխում,{{hy-noun-ի-ներ|unc=on}}
երաժիշտ,{{hy-noun-ի-ներ|a=on||երաժշտ}}
տնտես,{{hy-noun-ի-ներ|a=on}}
բյուջե,{{hy-noun-ի-ներ}}հատոր,{{hy-noun-ի-ներ}}տիկին,{{hy-noun-ոջ-այք||տիկն||տիկն}}~{{hy-noun-ի-ներ|a=on}}
պարոն,{{hy-noun-ի-ներ|a=on|note=the nominative plural can also be expressed by {{m|hy|պարոնայք}}}}
լվացք,{{hy-noun-ի-ներ}}ախպեր,{{hy-noun-որ-ներ||ախպոր}}
ապեր,{{hy-noun-ի-ներ|a=on||ապեր}}
զգացմունք,{{hy-noun-ի-ներ}}
-ոց,{{hy-noun-ի-ներ}}
ող,{{hy-noun-ի-եր}}
ողնաշար,{{hy-noun-ի-ներ}}
շար,{{hy-noun-ի-եր}}
շարք,{{hy-noun-ի-եր}}
-վածք,{{hy-noun-ի-ներ}}
Վահագ,{{hy-noun-ի-ներ|a=on}}
մանսարդ,{{hy-noun-ի-ներ}}
կամք,{{hy-noun-ի-եր}}
կտակ,{{hy-noun-ի-ներ}}
կտակարան,{{hy-noun-ի-ներ}}
Հին կտակարան,{{hy-noun-ի-ներ|unc=on|Hin ktakaran}}
Նոր կտակարան,{{hy-noun-ի-ներ|unc=on|Nor ktakaran}}
Վահագնիկ,{{hy-noun-ի-ներ|a=on|unc=on}}
մատյան,{{hy-noun-ի-ներ}}
գիր,{{hy-noun-ի-եր||գր}}
խաղամոլ,{{hy-noun-ի-ներ|a=on}}
մոլի,{{hy-noun-ի-ներ|n=on|a=on|vowend=on}}
համասեռամոլ,{{hy-noun-ի-ներ|a=on}}
սեռ,{{hy-noun-ի-եր}}
միասեռական,{{hy-noun-ի-ներ|a=on}}
համասեռահակություն,{{hy-noun-ություն|unc=on||համասեռահակ}}
հոմոսեքսուալիզմ,{{hy-noun-ի-ներ|unc=on}}
միասեռություն,{{hy-noun-ություն|unc=on||միասեռ}}
ճկուն,{{hy-noun-ի-ներ|n=on}}
ճկունություն,{{hy-noun-ություն||ճկուն}}
անհրաժեշտ,{{hy-noun-ի-ներ|n=on}}
խոճկոր,{{hy-noun-ի-ներ|a=on}}
խեթերեն,{{hy-noun-ի-ներ|unc=on}}
խեթ,{{hy-noun-ի-եր|a=on}}~{{hy-noun-ի-եր|n=on}}
գոճի,{{hy-noun-ու-ներ||գոճ|a=on}}
ծաղկակաղամբ,{{hy-noun-ի-ներ}}
պեչենի,{{hy-noun-ու-ներ||պեչեն}}
ստեպղին,{{hy-noun-ի-ներ}}
կիվի,{{hy-noun-ի-ներ|vowend=on}}
մանգո,{{hy-noun-ի-ներ||մանգոյ}}
փյունիկ,{{hy-noun-ի-ներ|a=on}}
Փյունիկիա,{{hy-noun-ի-ներ|unc=on}}
ոստայնանկ,{{hy-noun-ի-ներ|a=on}}
ոստայն,{{hy-noun-ի-ներ}}
սարդոստայն,{{hy-noun-ի-ներ}}
ձվածեղ,{{hy-noun-ի-ներ}}
ձվաձեղ,{{hy-noun-ի-ներ}}
հավկիթ,{{hy-noun-ի-ներ}}
բողբոջ,{{hy-noun-ի-ներ}}
նյութափոխանակություն,{{hy-noun-ություն|unc=on||նյութափոխանակ}}
փոխանակություն,{{hy-noun-ություն||փոխանակ}}
բույր,{{hy-noun-ի-եր}}
ավտո,{{hy-noun-ի-ներ||ավտոյ}}
վագոն,{{hy-noun-ի-ներ}}
հնագույն,{{hy-noun-ի-ներ|n=on}}
լավագույն,{{hy-noun-ի-ներ|n=on}}~{{hy-noun-ի-ներ|n=on|a=on}}
մեծագույն,{{hy-noun-ի-ներ|n=on}}~{{hy-noun-ի-ներ|n=on|a=on}}
առջեւ,{{hy-noun-ի-ներ|n=on}}
հյութ,{{hy-noun-ի-եր}}
օմար,{{hy-noun-ի-ներ|a=on}}
ռակ,{{hy-noun-ի-եր|a=on}}~{{hy-noun-ի-եր}}
զեփյուռ,{{hy-noun-ի-ներ}}
վիսկի,{{hy-noun-ի-ներ|vowend=on}}
սկոտչ,{{hy-noun-ի-ներ}}~{{hy-noun-ի-ներ}}
զոմբի,{{hy-noun-ի-ներ|a=on|vowend=on}}
ծխնելույզ,{{hy-noun-ի-ներ}}
գիսաստղ,{{hy-noun-ի-եր}}
գես,{{hy-noun-ի-եր}}
եղջերու,{{hy-noun-ի-ներ|a=on}}~{{hy-noun-ի-ներ|a=on||եղջերվ}}
եղն,{{hy-noun-ի-եր|a=on}}
որմզդեղն,{{hy-noun-ի-ներ|a=on}}~{{hy-noun-ի-եր|a=on}}
կոֆե,{{hy-noun-ի-ներ|vowend=on}}
սրճարան,{{hy-noun-ի-ներ}}
կաֆե,{{hy-noun-ի-ներ|vowend=on}}
ռեստորան,{{hy-noun-ի-ներ}}
վաննա,{{hy-noun-ի-ներ||վաննայ}}
լոգարան,{{hy-noun-ի-ներ}}
բաղնիք,{{hy-noun-ի-ներ}}
